ID,Image URL,Title,Price,Address,Date,Description,Usable_Area,Land_Area,Bedrooms,Bathrooms,Legal,Posted_Date,Property_ID
27,https://cloud.mogi.vn/images/2024/08/09/058/29507fad258c4c25952884034b6b881d.jpg,"Bán Nhà hẻm ô tô đường 1/5 Phường Blao, Tp Bảo Lộc",1 tỷ 200 triệu,"Bảo Lộc, Phường BLao, TP. Bảo Lộc, Lâm Đồng",09/08/2024,"Bán Nhà hẻm ô tô đường 1/5 Phường Blao, Tp Bảo Lộc  - DT: 99m2, qhtc  - Thiết kế: Phòng khách, bếp, 2pn, wc,  Nhà mới sạch sẽ,  dân cư đông.  - Vi trí: trung  tâm, Cách Ql 20 khoảng 800m Giá 1ty2 bớt lộc  Liên hệ: 0909647079 Xin cảm ơn!",99 m2,99 m2(5x19),2.0,1.0,Sổ hồng,09/08/2024,22613805
28,https://cloud.mogi.vn/images/2024/08/03/121/2bbe168321e24a3bb8b3210ed385520f.jpg,"Bán căn nhà Kinh doanh full TC - Mặt tiền Đội Cấn, Lộc Sơn, Bảo Lộc",3 tỷ 499 triệu,"Bảo Lộc, Phường Lộc Sơn, TP. Bảo Lộc, Lâm Đồng",03/08/2024,"Nhận chính chủ: Bán căn nhà Kinh doanh - Mặt tiền Đội Cấn, Lộc Sơn, Bảo Lộc  - DT: 4,5x24,5m, 110m2, full đất ở - Có căn nhà nhỏ kinh doanh: gồm 2 phòng ngủ, bếp, nhà tắm, wc, sân sau, thế đất cao. - Mặt tiền đường lớn rộng 14m, ở hoặc kinh doanh, buôn bán đều thuận tiện. Giá Bán luôn: 3,5 tỷ Liên hệ: 0909647079 Xin cảm ơn!",109 m2,"110 m2(4,5x24,5)",2.0,1.0,Sổ hồng,03/08/2024,22611248
29,https://cloud.mogi.vn/images/2024/08/03/152/74e39ef300a14e4d83bf5531368dfc72.jpg,"Bán nhà  full thổ cư gần Ngay nhà thờ Tân Bùi, Lộc Châu, Bảo lộc",1 tỷ 900 triệu,"Bảo Lộc, Lộc Châu, TP. Bảo Lộc, Lâm Đồng",03/08/2024,"Nhận chính chủ:  - DT: 6x21,5 m2, 123m2 thổ cư  - Nhà cấp 3, Thiết kế 1 trệt, 1 lầu,  phòng khách, bếp, 3pn, 2wc... - Sổ sách đầy đủ nhà ngay trung tâm Giá bán: 1,9 tỷ Liên hệ: 0909647079  Xin cảm ơn!",120 m2,120 m2(6x20),3.0,2.0,Sổ hồng,03/08/2024,22611249
30,https://cloud.mogi.vn/images/2024/08/03/183/0f78ad033e17461784511cad1fd04bdf.jpg,Nhà khu Nam Phương city- Lôc Phát  Khu đô thị hạ tầng đẹp nhất Tp BL,3 tỷ 499 triệu,"Bảo Lộc, Phường Lộc Phát, TP. Bảo Lộc, Lâm Đồng",03/08/2024,"- Dt 5x19 full thổ cư + hoàn công thiết kế hiện đại  - 1 trệt 1 lầu kiên cố gồm: phòng khách, bếp, 3pn, 2wc, sân ô tô rộng, 2 m thoát hiểm phía sau thoáng.....  Giá 3tỷ 100tr  LH: 0909647079 Xin cảm ơn!",95 m2,95 m2(5x19),3.0,2.0,Sổ hồng,03/08/2024,22611250
31,https://cloud.mogi.vn/images/2024/07/29/387/b8137643f06a4cf8b5b6c8aa675c6c74.jpg,"Bán đất tặng nhà nhỏ hẻm ô tô đầu Mạc Đĩnh Chi, phường 2, Bảo Lộc",1 tỷ 250 triệu,"Bảo Lộc, Phường 2, TP. Bảo Lộc, Lâm Đồng",29/07/2024,"Bán đất tặng nhà nhỏ hẻm ô tô đầu Mạc Đĩnh Chi - DT: 4,3x18,5m. Nn quy hoạch Đất ở. - Nhà nhỏ, sơn sửa lại là đẹp ngay, có thể cho vợ chồng trẻ ít tc, cho thuê... - Đường hẻm ô tô, khu đông dân cư, điện nước đầy đủ... Giá bán: 1,25 tỷ. Liên hệ: 0909647079 Xin cảm ơn!",80 m2,"80 m2(4,3x18,5)",1.0,1.0,Sổ đỏ,29/07/2024,22608886
32,https://cloud.mogi.vn/images/2024/07/29/360/33c5e33e15af41f09f6a010cf1cb92c7.jpg,Cần Bán HomeStay trên núi đại Bình gần Bình Minh Luxury,8 tỷ 500 triệu,"đường Liên Xã, Xã Lộc Thành, Huyện Bảo Lâm, Lâm Đồng",29/07/2024,"Cần Bán HomeStay trên núi đại Bình gần Bình Minh Luxury + Hệ homestay săn mây tuyệt đỉnh. + Tổng diện tích 10.768m2 (gần 1.1ha) + Gồm 1 phòng lớn sức chứa 10-12 người & 3 phòng đơn, wc riêng  + Sân vườn, trang trí cảnh quan, phục vụ giải trí + Đường bê tông xe hơi lên tận nơi, đang hoạt động cho thuê ổn CẦN BÁN với giá 8.5 tỷ  có thương lượng LH 0909647079 Xin cảm ơn!",10767 m2,10768 m2(50x200),3.0,5.0,Sổ đỏ,29/07/2024,22608881
33,,Nhà mới xây 4 tầng ngay trung tâm Tp Đà Lạt,7 tỷ 600 triệu,"Mai Hắc Đế, Phường 6, TP. Đà Lạt, Lâm Đồng",28/07/2024,"Nhà Đường Mai Hắc Đế ngay trung tâm Thành Phố Đà Lạt  Khu tập trung đông dân cư, an ninh tốt, đầy đủ tiện ích xã hội.  Diện tích 73m² , ngang 4,2m , nở hậu  Kết cấu 1 trệt 3 lầu Gồm : sân đậu xe ô tô, 1p khách , 1 bếp , toilet , 6p ngủ có wc trong. Có sân phơi  Sổ riêng xây dựng Hướng: Tây Nam Đường bê tông 4m ô tô đậu trong sân Tặng chủ mới nội thất 6 phòng ngủ  Gần ngay Bện viên đa khoa Tỉnh Lâm Đồng. Ra hồ Xuân Hương chỉ 8p chạy xe. Giá 7,6 tỷ . Liên hệ zalo 07.999.38.636 để biết thêm chi tiết",300 m2,"73 m2(4,2x17,4)",6.0,7.0,Sổ hồng,28/07/2024,22608442
34,https://cloud.mogi.vn/images/2024/07/27/289/130996d9b46a485fb7947bc392e506d9.jpg,"bán nhà đẹp, có thổ cư, hẻm ô tô, Phan chu Trinh, Bảo Lộc",2 tỷ,"Phan Chu Trinh, Phường Lộc Tiến, TP. Bảo Lộc, Lâm Đồng",27/07/2024,"Nhận chính chủ:  Bán căn nhà mới đẹp hẻm 29 Phan Chu Trinh, Phường Lộc Tiến, tp Bảo Lộc  - DT: 173m² có 130m² thổ cư  - Thiết kế Nhà gồm: 1 phòng khách , 2 phòng ngủ , 1 Gác lửng , wc, sân ôtô... - Khu dân cư, gần chợ, trường học, Giáo Xứ Tân Hà... đường nhựa ôtô tránh nhau  GIÁ BÁN: 2 TỶ (để lại toàn bộ nội thất trong nhà còn rất mới ) Lh: 0909647079 Xin cảm ơn ạ!",173 m2,173 m2(45x38),2.0,1.0,Sổ hồng,27/07/2024,22608214
35,https://cloud.mogi.vn/images/2023/12/03/444/9226efdb8ef7431a88b622ae87e4a7a8.jpg,"Bán Nhà 2PN DT 5x23m Gần Chợ Liên Nghĩa Giá 1,4ty qúa Rẻ",1 tỷ 400 triệu,"TT Liên Nghĩa, Liên Nghĩa, Huyện Đức Trọng, Lâm Đồng",26/07/2024,"Bán nhà 2PN gần chợ liên nghĩa , Đức Trọng  Khu dân cư đông đúc  Dt 5x23m  Giá 1,4ty giá cũ 1,9ty Gần chợ, trường học Kim Đồng  Mua ở, đầu tư cho thuê Cách sân bay 5 phút Liên hệ mr thành 0933.322.568 chuyên nhà đất Đức Trọng để biết thêm thông tin",120 m2,120 m2(5x23),2.0,1.0,Sổ đỏ,26/07/2024,22422677
36,https://cloud.mogi.vn/images/2023/09/13/225/323d75cb47d5478f91ea1d0388859e64.jpg,Bán Nhà 3PN liên hiệp 5x47m tc75m2 Gần Sân bay Liên Khương,2 tỷ 300 triệu,"Quốc Lộ 20, Liên Hiệp, Huyện Đức Trọng, Lâm Đồng",23/07/2024,"Chuyển đổi nơi ở bán căn nhà tâm huyết Nhà thiết kế 3PN mới xây sáng trọng Đường oto, sân oto, phía sau có sân vườn Đt 5x47m tc75m2 Giá 2,3ty Sổ hồng riêng biệt  Nhà cách sân bay Liên Khương 10 phút Cách đà lạt 35phut Mua về ở ngay A chị quan tâm liên hê sđt 0933322568 hoặc Zalo",220 m2,220 m2(5x46),3.0,2.0,Sổ hồng,23/07/2024,22333892
37,https://cloud.mogi.vn/images/2023/07/10/011/eb489b4d7a374ac3912803d747a14559.jpg,Bán Nhà Siêu Rộng 3PN DT 8x40m tc100m2 Sau Chợ Phú Hội Đức Trọng,2 tỷ 500 triệu,"Quốc Lộ 20, Xã Phú Hội, Huyện Đức Trọng, Lâm Đồng",23/07/2024,"bán  căn nhà có diện tích 8x40m có thổ cư 100m2 Khu dân cư phú hội  Căn nhà có 3 phòng ngủ, Không gian bếp rộng rãi Sân Để 2-3 oto, đường bê tông oto vào tận nơi  Khu vực cũng chỉ cách sân bay Liên Khương khoảng 10 phút di chuyển. Cách TP đà lạt 35 phút Vị trí: Nhà nằm gần chợ Phú Hội, trường tiểu học phú hội... Phù hợp nghỉ dưỡng, đầu tư , mua ở . Liên hệ ngay 0933322568 để biết thêm thông tin",320 m2,320 m2(8x40),3.0,1.0,Sổ hồng,23/07/2024,22245164
38,https://cloud.mogi.vn/images/2023/02/18/588/d87a8ca0125c4a2e842fdfb5d8b8b93e.jpg,Bán Đất TT Liên Nghĩa 5x23m tc72m Giá Chỉ 970tr,970 triệu,"Quốc Lộ 20, Liên Nghĩa, Huyện Đức Trọng, Lâm Đồng",23/07/2024,"Bán Lô Đất TT Liên Nghĩa Đường Nhựa 7m Cách Sân Bay Liên Khương 5km >> Diện tích: 5x23m sẵn 75m thổ cư -- Đường Oto xe hơi vào tận nơi >> Có 2 Lô Liền Kề 10m >> Vị trí nằm cách chợ, sân bay Liên Khương chỉ 10p  >> Cách trung tâm hành chính Mới Tỉnh Lâm Đồng 1,5km >> Cách Đà Lạt 35 phút   >> Thích hợp để xây nhà ở nghỉ dưỡng – đầu tư lâu sinh lời cao  Giá chỉ 1 tỉ  Liên hệ Ngay : để được tư vấn miễn phí",119 m2,119 m2(5x23),,,Sổ hồng,23/07/2024,22016989
39,https://cloud.mogi.vn/images/2023/11/13/246/528061bbea384a9eb435030da7f81ef6.jpg,Bán Đất tặng Nhà 4PN Sân Vườn 3000m2  Cách Sân Bay 10 phút,8 tỷ,"Liên Hiệp, Liên Hiệp, Huyện Đức Trọng, Lâm Đồng",23/07/2024,"Cần Bán Nhà Sân Vườn tại đức trọng Nhà 4PN ,2wc, 1 phòng khách, 1 bếp, 1 nhà kho, Sân oto thoải mái Vị trí khu dân cư đông,cách sân bay liên khương 10 phút DT 23x106m TC200m2 Giá 8ty TL chính chủ Trên đất sẵn nhà kính trồng cây  Mua nghỉ dưỡng,làm vườn Liên hệ Mr Thành 0933322568 để biết thêm thông tin",3000 m2,3000 m2(23x106),4.0,2.0,Sổ đỏ,23/07/2024,22400671
40,https://cloud.mogi.vn/images/2024/06/27/237/871f9f149d99474a8ef00645fe4dffb1.jpg,"Bán Nhà 2PN Gần chợ Phú hội DT 11x15m tc100m2 giá 1,85ty Cách Sân Bay",1 tỷ 850 triệu,"Thống Nhất, Xã Phú Hội, Huyện Đức Trọng, Lâm Đồng",23/07/2024,"Bán nhà 2PN gần chợ, trường học phú hội cách sân bay chỉ 10 phút nhà cách đường thống nhất chỉ 150m Đường bê tông khu dân cư đông Dt 11x15m tc100m2 tổng 170m2 hướng Tây Nam sân oto thoải mái mua ở có sân vườn, gần chợ,trường học giá 1,85ty giảm 200tr sổ hồng riêng phù hợp nghỉ dưỡng, đầu tư cho thuê liên hệ mr thành chuyên nhà đất đức trọng để được tư vấn miễn phí",170 m2,170 m2(11x15),2.0,1.0,Sổ hồng,23/07/2024,22589982
41,https://cloud.mogi.vn/images/2024/06/20/102/620fac01c33a4d7cbd3f0242b25c19b1.jpg,"Bán biệt thự sân vườn thiết kế đẹp –Bảo Lộc, tỉnh Lâm Đồng- giá: 16 tỷ",15 tỷ 999 triệu,"Đường số 7, Xã Lộc An, Huyện Bảo Lâm, Lâm Đồng",20/07/2024,"Bán biệt thự sân vườn gần trà Tâm Châu- xã Lộc An cách quốc lộ 20 khoảng 100m đường tráng nhựa rộng 8m  để lại toàn bộ nội thất khách mua chỉ xách valy vào ở liền . biệt thự mới xây và hoàn thành vào năm 2014 giấy tờ sổ hồng đầy đủ , được thiết kế theo phong cách châu âu do kỹ sư người mỹ vẽ , nhà gồm 4 pn , 4 wc , phòng khách sang trọng và quầy bar lộng lẫy, bếp khử mùi , nhà kho và gara để xe hơi riêng, điện sử dụng năng lượng mặt trời, ngoài ra còn có sân vườn phía trước rộng rãi trồng cây kiểng lâu năm , thác nước , hồ cá...sân vườn phía sau trồng nhiều loại cây ăn trái đang cho quả và một ao cá 200m2. Toàn bộ nội thất đều mang từ nước ngoài về....nói chung rất đẹp – khách có nhu cầu xem là thích ngay ( MTG or báo ) Diện tích : 4000 m2 ( xây nhà 400 m2 ) – giá : 16 tỷ- LH : 0936.555.402 gặp cô Thảo",4000 m2,4000 m2(32x159),4.0,4.0,Sổ hồng,20/07/2024,22584506
42,https://cloud.mogi.vn/images/2024/07/20/501/209a4f061be54c40af908ed39e4d330f.jpg,"Bán nhà cấp 4 hẻm 1/5, B'lao, Bảo Lộc",1 tỷ 600 triệu,"Bảo Lộc, Phường BLao, TP. Bảo Lộc, Lâm Đồng",20/07/2024,"Bán nhà cấp 4 hẻm 1/5, B'lao, Bảo Lộc Dt 7x35m, 232m2,  sẵn 100m đất ở  Giá: 1ty6 Dường nhựa 5m , khu dân cư cách trường cao đẳng siêu thị chỉ 500m Lh : 0909647079 Xin cảm ơn!",230 m2,232 m2(7x35),1.0,1.0,Sổ hồng,20/07/2024,22604263
43,https://cloud.mogi.vn/images/2024/07/20/340/2e55e895bc524677bcf08093e29f4b4c.jpg,"Bán căn biệt thự xinh xắn trong khu biệt thự, đường Nguyễn An Ninh, Bả",3 tỷ 800 triệu,"Nguyễn An Ninh, Phường 2, TP. Bảo Lộc, Lâm Đồng",20/07/2024,"Nhận chính chủ: Bán căn biệt thự xinh xắn trong khu biệt thự, đường Nguyễn An Ninh, Bảo Lôc  - DT: 10x24,5 ( 250m2 ) full đất ở - Mặt tiền đường nhựa 7m  Biệt thự mới 1 trệt 1 lầu thiết kế sang trọng hiện đại: phòng khách, 3 PN, 3wc, bếp, bãi xe, Full nội thất( tivi, máy giặt, máy lạnh, tủ lạnh, bàn ghế, giường, tủ.... ) Chỉ việc vô ở.  - Giá bán: 3,8 tỷ TL Liên hệ: 0909647079 Xin cảm ơn!",250 m2,250 m2(10x25),3.0,3.0,Sổ hồng,20/07/2024,22604249
44,https://cloud.mogi.vn/images/2024/07/12/486/d2df3cb12b844d668d76b43124cfac76.jpg,"Nhận chính chủ: Bán căn nhà hẻm 263 Mạc Đĩnh Chi, phường 2, TP Bảo Lộc",2 tỷ 450 triệu,"Mạc Đĩnh Chi, Phường 2, TP. Bảo Lộc, Lâm Đồng",12/07/2024,"Nhận chính chủ: Bán căn nhà hẻm 263 Mạc Đĩnh Chi, phường 2, TP Bảo Lộc  - DT: 5x44m, 220m2, QH đất ở. - Thiết kế: phòng khách, 3pn, bếp, wc và nhà tắm riêng biệt, sân sau, sân đậu ô tô... điện nước, năng lượng mặt trời. - hẻm ô tô, khu dân cư đông đúc, hàng xóm thân thiện.... Giá bán 2,45 tỷ bao sang tên. Liên hệ: 0909 647079 Xin cảm ơn !",220 m2,220 m2(5x44),3.0,2.0,Sổ hồng,12/07/2024,22599361
45,https://cloud.mogi.vn/images/2024/02/29/267/1e9296cc3d3344138dd700a18a865a56.jpg,Cần bán nhà vườn giáp suối tại Lộc An - Bảo Lộc,690 triệu,"Quốc Lộ 20, Xã Lộc An, Huyện Bảo Lâm, Lâm Đồng",11/07/2024,"CẦN BÁN CĂN NHÀ VƯỜN VỚI SUỐI BAO QUANH. Giá 690tr Diện tích đất: ngang 5m, mặt tiền đường liên phường. Diện tích: 160m2 có sẵn 100m2 thổ cư 2 pn, 1 wc Vị trí: Lộc An, Tp. Bảo Lộc, Tỉnh Lâm Đồng. 5' lái xe đến QL20, 7' lái xe ra cao tốc Dầu Giây - Liên Khương. Đang khai thác cho thuê homestay. Liên hệ: 0909861575 hỗ trợ xem nhà",160 m2,160 m2(5x35),2.0,1.0,Sổ đỏ,11/07/2024,22486782
46,https://cloud.mogi.vn/images/2024/07/10/316/8f5024488d8f488e9e11ec699bcef865.jpg,Bán nhà 1 trệt 1 lầu hẻm Mạc Đĩnh Chi,2 tỷ 949 triệu,"Mạc Đĩnh Chi, Phường 2, TP. Bảo Lộc, Lâm Đồng",10/07/2024,"Nhận chính chủ: Bán nhà 1 trệt 1 lầu hẻm Mạc Đĩnh Chi  - DT: 6x20, 120m2 - Thiết kế: phòng khách, bếp, 3pn, 2wc... Nhà đẹp thiết kế hiện đại, 2 mặt tiền đường, các phòng đều có ánh sáng, sinh khí tốt... Hẻm Ô tô, gần trung tâm, đi lại thuận tiện... LH: 0909 647079 Xin cảm ơn!",120 m2,120 m2(6x20),3.0,2.0,Sổ đỏ,10/07/2024,22597587
47,https://cloud.mogi.vn/images/2024/07/10/240/a0568452b65d42d49320a5ec51701c84.jpg,"Cần bán đất tặng nhà mặt tiền Nguyễn Tri Phương , nối dài",4 tỷ 800 triệu,"Nguyễn Tri Phương, Phường Lộc Tiến, TP. Bảo Lộc, Lâm Đồng",10/07/2024,"Cần bán đất tặng nhà mặt tiền Nguyễn Tri Phương  - DT: 626m2, 14mx46m, có 217m2 TC  - DT nhà 98m2 ( nhà cũ + Kho) Vị trí đường lớn rộng, gần công ty SCAVI,  gần trung tâm. Mua làm nhà xưởng, nhà trọ ..... GIÁ BÁN: 4,8 TỶ có TL  Liên Hệ: 0909647079 Xin Cảm ơn!",625 m2,626 m2(13x46),3.0,1.0,Sổ hồng,10/07/2024,22597577
48,https://cloud.mogi.vn/images/2024/07/10/206/3cb092e49f2d45a1bed9e37a2971926a.jpg,"9 căn hộ 6 tầng, mặt tiền cổ loa, đủ pháp lý, tiện nghi, giá gặp chủ",14 tỷ 500 triệu,"Cổ Loa, Phường 5, TP. Đà Lạt, Lâm Đồng",10/07/2024,"- Giá rẻ khu vực và phân khúc, mua là lãi. Em kèm hình giá 5 năm. Giá này còn thương lượng chính chủ được. Đây là giá chủ yêu cầu rao, giá khác đều là tin giả. - Quý anh chị đến xem nhà thoải mái rồi làm việc chính chủ nếu có thiện chí mua, để giảm việc cho chủ ạ. ⭕ Thông tin nhà :  - Diện tích đất thực tế ~100m2 - Diện tích sàn >500 m2 - Hướng TB - Kết cấu: + 6 tầng (1 hầm, 1 trệt, 4 lầu ) với 9 căn, mỗi căn ~40m2 và 11 WC khép kín + Mỗi căn có bếp từ, máy giặt, máy nóng lạnh, tivi, tủ lạnh, bàn ghế, giường, tủ, mền, gối, bàn trang điểm, máy hút mùi. Đều có gác lửng, phòng tiếp khách, ban công, cửa sổ ngắm view, đón nắng + Tầng hầm có gara ô tô và 1 căn hộ + Tầng trệt có phòng lễ tân và 1 căn hộ + Tầng Vip trên cùng (Penthouse) với 1 phòng bếp, 1 phòng ngủ riêng, 2 WC và phòng xông hơi - Có camera an ninh, mắt thần, khóa an toàn - Không gian xanh 20% - Có thang máy tải trọng lớn ⭕ Pháp lý: - Đất thổ cư, sổ hồng riêng, đã hoàn công ⭕ Vị trí:  - Tọa lạc mặt tiền ...",91 m2,91 m2(5x18),9.0,11.0,Sổ đỏ,10/07/2024,22598121
49,https://cloud.mogi.vn/images/2024/07/09/434/ab017320798649dd8d2959e4d9d21688.jpg,"Cần bán căn nhà hẻm 402 Phan Đình Phùng, Bảo Lộc",2 tỷ 300 triệu,"Phan Đình Phùng, Phường Lộc Tiến, TP. Bảo Lộc, Lâm Đồng",09/07/2024,"Nhận chính chủ:  Cần bán căn nhà hẻm 402 Phan Đình Phùng, Bảo Lộc  - DT:  105m2, 5mx20m, Thổ cư.  - Nhà mới, thiết kế 1 trệt, 1 lừng, gồm phòng khách, bếp, 3pn, 2wc, sân đậu ô tô .... - Khu dân cư, đường bằng, đất bằng Giá bán: 2,3 tỷ Liên hệ: 0909 647079 Xin cảm ơn!",104 m2,105 m2(5x18),3.0,2.0,Sổ hồng,09/07/2024,22597055
50,https://cloud.mogi.vn/images/2024/07/09/373/605c2757cda240e2a3d29ca70c58391d.jpg,"Bán nhà hẻm 402 Phan Đình Phùng, Lộc Tiến (Gần cty Scavy, sau lưng",1 tỷ 950 triệu,"Phan Đình Phùng, Phường Lộc Tiến, TP. Bảo Lộc, Lâm Đồng",09/07/2024,"Nhận chính chủ:  Bán nhà hẻm 402 Phan Đình Phùng, Lộc Tiến (Gần cty Scavy, sau lưng homestay Hoàng Đình) - DT: 5x26m có 100m2 thổ cư - Nhà gồm phòng khách, bếp, 2pn, wc, sân đậu ô tô... Đường rộng, bằng phẳng, xe hơi vào tận nhà. Giá bán 1,95 tỷ Liên hệ: 0909647079 Xin cảm ơn!",128 m2,130 m2(5x26),2.0,1.0,Sổ hồng,09/07/2024,22597037
51,https://cloud.mogi.vn/images/2024/07/09/456/9263d3e97f194fa0aacead7f01b8e025.jpg,"Bán nhà thổ cư ,hẻm 123 Mạc Đĩnh Chi, đường lớn, Phường 2, Bảo Lộc",2 tỷ 250 triệu,"Mạc Đĩnh Chi, Phường 2, TP. Bảo Lộc, Lâm Đồng",09/07/2024,"Nhận chính chủ:  Bán nhà thổ cư ,hẻm 123 Mạc Đĩnh Chi, đường lớn, Phường 2, Bảo Lộc  - DT: 5x20m, có Thổ cư - Thiết kế 1 trệt , 1 lầu, phòng khách, bếp, 3pn, 2wc. phòng thờ, sân ô tô...  Giá bán 2,25 tỷ Liên hệ: 0909647079 Xin cảm ơn!",100 m2,100 m2(5x19),3.0,2.0,Sổ hồng,09/07/2024,22597059
52,https://cloud.mogi.vn/images/2024/07/09/579/2c1edefd63e64922a63f8ac594593a0b.jpg,- Bán gấp đất thổ cư có sẵn nhà xinh hẻm xe hơi 1092-QL20 -Lộc Châu-Bả,1 tỷ 500 triệu,"21, Lộc Châu, TP. Bảo Lộc, Lâm Đồng",09/07/2024,"Nhận chính chủ: - Bán gấp đất thổ cư có sẵn nhà xinh hẻm xe hơi 1092-QL20 -Lộc Châu-Bảo Lộc, cách QL20 hơn 100m. - DT đất 237m, ngang 11m nở hậu - 100% thổ cư.  - Nhà đẹp, rộng rãi. 3 phòng ngủ, 2 phòng khách, bếp ăn rộng rãi, nhà để xe, sân trước sau.  - Khu nhà ở kín lâu năm, sầm uất, hàng xóm thân thiện, gần chợ,trường, ngân hàng....  Giảm giá mạnh còn 1ty500tr, bao sổ, không thể rẻ hơn. Liên hệ: 0909 647079  Xin cảm ơn!",237 m2,237 m2(10x23),3.0,1.0,Sổ đỏ,09/07/2024,22597070
53,https://cloud.mogi.vn/images/2024/06/27/180/49226073d76d46b194a2903b8b001b3f.jpg,"Bán gấp nhà hẻm  Nguyễn Phú Thứ, B'Lao, Tp Bảo Lộc",1 tỷ 750 triệu,"21, Phường BLao, TP. Bảo Lộc, Lâm Đồng",05/07/2024,"Bán gấp nhà hẻm  Nguyễn Phú Thứ, B'Lao, Tp Bảo Lộc  - DT: 5x20 đất nn lên được thổ cư - Kết cấu nhà 1 trệt 1 lửng 3 phòng ngủ phòng khách và bếp riêng biệt  - Nhà nằm ngay trung tâm cách siêu thị 1km, trường học cấp 1,2,3 sát bên  Giá bán 1ty750 có thương lượng  LH: 0909 647079 Xin Cảm Ơn!",100 m2,100 m2(5x20),3.0,2.0,Sổ hồng,05/07/2024,22589451
54,https://cloud.mogi.vn/images/2024/06/27/121/f5c72599c06945f487bce9b1225bf6bf.jpg,"Bán nhà 1 trệt 1 lầu hẻm Mạc Đĩnh Chi phường 2, Bảo Lộc",2 tỷ 950 triệu,"Mạc Đĩnh Chi, Phường 2, TP. Bảo Lộc, Lâm Đồng",27/06/2024,"Nhận chính chủ: Bán nhà 1 trệt 1 lầu hẻm Mạc Đĩnh Chi  - DT: 6x20, 120m2 - Thiết kế: phòng khách, bếp, 3pn, 2wc... Nhà đẹp thiết kế hiện đại, 2 mặt tiền đường, các phòng đều có ánh sáng, sinh khí tốt... Hẻm Ô tô, gần trung tâm, đi lại thuận tiện... LH: 0909 647079 Xin cảm ơn!",120 m2,120 m2(6x20),3.0,2.0,Sổ hồng,27/06/2024,22589442
55,https://cloud.mogi.vn/images/2024/06/27/217/08c85851a2224cf6b915803d80bdb558.jpg,"Cần Bán nhà hẻm Bùi Thị Xuân, phường 1,  TP Bảo Lộc",1 tỷ 850 triệu,"Bùi Thị Xuân, Phường 1, TP. Bảo Lộc, Lâm Đồng",27/06/2024,"Nhận chính chủ:  Cần Bán nhà hẻm Bùi Thị Xuân TP Bảo Lộc  - DT: 90m2 - Thiết kế nhà: phòng khách, bếp, 2pn, wc, sân đậu ô tô, ... Nhà đẹp thiết kế gọn, có hệ thống nóng lạnh, gần Trường Hùng Vương, cách đường chính chỉ 30m... - Giá Bán: 1,85 tỷ có bớt lộc cho khách thiện chí LH: 0909 647079 Xin cảm ơn!",90 m2,90 m2(7x13),2.0,1.0,Sổ hồng,27/06/2024,22589698
56,https://cloud.mogi.vn/images/2024/06/27/086/5ac0ab2588d048fa91b21e1ed3760f9e.jpg,Bán nhà Sân vườn trái cây (đã có thu) tại - Hẻm Phan Chu Trinh - P.Lộc,4 tỷ 300 triệu,"Phan Chu Trinh, Phường Lộc Tiến, TP. Bảo Lộc, Lâm Đồng",27/06/2024,"Nhận chính chủ:  Bán nhà Sân vườn trái cây (đã có thu) tại - Hẻm Phan Chu Trinh - P.Lộc Tiến - Tp.Bảo Lộc - DT: 1.161m² - đất bằng- thế đất nở hậu - Gồm 1 căn nhà mới ( 90m2) thiết kế 2 phòng ngủ ,1p khách ,1 wc và gara oto vào sân vườn cây ăn trái, nhà chòi... Giá :4,3tỷ thương lượng LH: 0909 647079 Xin cảm ơn!",1161 m2,1161 m2(10x20),2.0,1.0,Sổ hồng,27/06/2024,22589436
57,https://cloud.mogi.vn/images/2024/06/27/396/32eb2b71858d4473a323e4f1aa32a06d.jpg,"CHÍNH CHỦ: Cần bán căn nhà hẻm Đường Huyền Trân Công Chúa , Đà Lạt",2 tỷ 50 triệu,"Huyền Trân Công Chúa, Phường 4, TP. Đà Lạt, Lâm Đồng",27/06/2024,"CHÍNH CHỦ: Cần bán căn nhà hẻm Đường Huyền Trân Công Chúa , Đà Lạt  - Nhà 1 Trệt 1 lầu kiên cố. 3 phòng ngủ, phòng khách, bếp, 2 wc, phòng sinh hoạt chung...  - ĐC: Hẻm Huyền Trân Công Chúa, gần ngay trung tâm, cách bờ hồ Xuân Hương chỉ 2km, trong vòng bán kính 500m đầy đủ tiện ích, trường học, chợ, ngân hàng... - Diện tích sử dụng 100m2 - Đường 2m, giấy tờ Phường, Cc vi bằng. - Đã có Nội thất cơ bản. - Giá bán hạ từ 2,4 xuống còn 2,05 tỷ Có Tl cho khách Thiện chí.  Liên hệ 0944114578 - Gửi ace MG 2% nha.  Xin Cảm ơn!!!",98 m2,50 m2(4x17),3.0,2.0,Giấy tờ viết tay,27/06/2024,22589734
